business_name,author_name,text,photo,rating,rating_category,label
Kumrucu Omur,Ece Yucel,Excellent. I recommend.,dataset/taste/kumrucu_omur_ece_yucel.png,5,taste,normal
Kumrucu Omur,Ali Marangozoglu,I ate the best dove I've ever eaten here. Everyone should come!!,dataset/menu/kumrucu_omur_ali_marangozoglu.png,5,menu,normal
Kumrucu Omur,Muhittin Keskin,"Crowded but no problem, flavor is okay.",dataset/outdoor_atmosphere/kumrucu_omur_muhittin_keskin.png,4,outdoor_atmosphere,normal
Kumrucu Omur,Birkan Fayin,"Kumpir is delicious. Super Kumru is really good. Compared to other places, we can say that the prices are reasonable and the service quality is high. quality materials used.",dataset/outdoor_atmosphere/kumrucu_omur_birkan_fayin.png,5,outdoor_atmosphere,normal
Kumrucu Omur,Efe Eryurt,I'm really surprised; it's a huge business; but the staff is so indifferent and bored.,dataset/taste/kumrucu_omur_efe_eryurt.png,2,taste,normal
Kumrucu Omur,Cagatay Avci,"Beautiful place; in a perfect location; clean and equipped with quality; these definitely deserve a star; but as someone who loves dove and has experienced it in every corner of Izmir (Alçatı; Bostanlı; İnciraltı; Çeşme; etc.), this ""dove"" is not the only thing that can be said.",dataset/indoor_atmosphere/kumrucu_omur_cagatay_avci.png,4,indoor_atmosphere,normal
Kumrucu Omur,Ozgur Bilgili,Food came a little late but that was okay. Prices were as you can see in the photo. It wasn't a bad experience.,dataset/menu/kumrucu_omur_ozgur_bilgili.png,3,menu,normal
Kumrucu Omur,Cigdem Kiziloren,I can recommend it to those who want to eat a delicious dove in a beautiful place. Kumru's price is 45₺.,dataset/indoor_atmosphere/kumrucu_omur_cigdem_kiziloren.png,4,indoor_atmosphere,normal
Kumrucu Omur,Yasemin Yilmaz,Definitely. Texts the dove's book. The Kumpir they ordered was also excellent.,dataset/taste/kumrucu_omur_yasemin_yilmaz.png,5,taste,normal
Kofteci Yusuf,Kemal Hakat,Bread was a bit stale and no problem except taking the order late and waiting. Meatballs are delicious as always.,dataset/taste/kofteci_yusuf_kemal_hakat.png,4,taste,normal
Kofteci Yusuf,Ali Bedir,The order came fast. I loved the doner and chicken. It was well cooked. But orders came late.,dataset/outdoor_atmosphere/kofteci_yusuf_ali_bedir.png,4,outdoor_atmosphere,normal
Kofteci Yusuf,Mirza Kapi,The place was really dirty and the orders came late.,dataset/indoor_atmosphere/kofteci_yusuf_mirza_kapi.png,3,indoor_atmosphere,normal
Kofteci Yusuf,Furkan Cam,Great service.,dataset/menu/kofteci_yusuf_furkan_cam.png,4,menu,normal
Kofteci Yusuf,Ayse Koylu,The fact that all the employees were women made me very happy; the tastes were good.,dataset/taste/kofteci_yusuf_ayse_koylu.png,5,taste,normal
Kofteci Yusuf,Damla Akpinar,Their service was a little slow; the flavors were on point. I had breakfast; there was unlimited tea; it was a different situation that they brought the tea in a water glass.,dataset/outdoor_atmosphere/kofteci_yusuf_damla_akpinar.png,3,outdoor_atmosphere,normal
Kofteci Yusuf,Betul Artis,Great service; attention and relevance It was nice. Everything was perfect.,dataset/indoor_atmosphere/kofteci_yusuf_betul_artis.png,5,indoor_atmosphere,normal
Kofteci Yusuf,Sibel Bilik,Its meatballs are beautiful. So is soup and salad too.,dataset/taste/kofteci_yusuf_sibel_bilik.png,5,taste,normal
Kofteci Yusuf,Ercan Ozdemir,The meat had a fabricated taste.,dataset/menu/kofteci_yusuf_ercan_ozdemir.png,4,menu,normal
Kofteci Yusuf,Yusuf Celebi,Kofteci Yusuf tastes the same everywhere. employees are constantly running towards somewhere; it is very difficult to catch and order.,dataset/indoor_atmosphere/kofteci_yusuf_yusuf_celebi.png,5,indoor_atmosphere,normal
Kofteci Yusuf,Nurullah Cinar,We told the staff a very modest breakfast plate; there is unlimited tea; and the breakfast was really good. There was everything up to 4 kinds of cheese and it only cost 54 liras.,dataset/taste/kofteci_yusuf_nurullah_cinar.png,5,taste,normal
Bogazkoy Restaurant,Gokce Mazicioglu,Nice atmosphere; pleasant place. The employees are young; smiling and fast. The breakfast is very nice. Souffles are A-MA-ZING!,dataset/outdoor_atmosphere/bogazkoy_restaurant_gokce_mazicioglu.png,5,outdoor_atmosphere,normal
Bogazkoy Restaurant,Metin Kurt,They do sushi every thursday and I missed so it was a little sad to miss it. Other than that; the food was good.,dataset/menu/bogazkoy_restaurant_metin_kurt.png,5,menu,normal
Bogazkoy Restaurant,Kadir Yurtlu,Definitely the best soufflé I've had in a long time. I am satisfied; I recommend.,dataset/taste/bogazkoy_restaurant_kadir_yurtlu.png,5,taste,normal
Bogazkoy Restaurant,Nafican Tatlici,Asian salmon pastas and salad varieties are very successful. They have not neglected to share the secret of their taste.,dataset/indoor_atmosphere/bogazkoy_restaurant_nafican_tatlici.png,4,indoor_atmosphere,normal
Bogazkoy Restaurant,Mehmet Karahanli,Not bad.,dataset/outdoor_atmosphere/bogazkoy_restaurant_mehmet_karahanli.png,3,outdoor_atmosphere,normal
Bogazkoy Restaurant,Zeynep Hulusi,Souffle heaven has a wonderful variety of flavors; I highly recommend it.,dataset/indoor_atmosphere/bogazkoy_restaurant_zeynep_hulusi.png,5,indoor_atmosphere,normal
Bogazkoy Restaurant,Zafer Nahhas,The waiters were understanding; but the food came cold and late.,dataset/indoor_atmosphere/bogazkoy_restaurant_zafer_nahhas.png,3,indoor_atmosphere,normal
Bogazkoy Restaurant,Yusuf Arslan,I tried Antep taco; I liked.,dataset/menu/bogazkoy_restaurant_yusuf_arslan.png,4,menu,normal
Bogazkoy Restaurant,Cemil Erdogan,The prices are the same as the market; but the staff and service quality are better than others; their special tastes are definitely recommended.,dataset/taste/bogazkoy_restaurant_cemil_erdogan.png,5,taste,normal
Bogazkoy Restaurant,Zeliha Gul,Not very special Gaziantep dishes; but you can find a comfortable and serene atmosphere in Antep. One of the places that can be stylish for the evening.,dataset/indoor_atmosphere/bogazkoy_restaurant_zeliha_gul.png,3,indoor_atmosphere,normal
Bogazkoy Restaurant,Feyza Topal,Taco; on the other hand; was no different than a vegetable wrap wrapped in lavash. It was a decent experience.,dataset/menu/bogazkoy_restaurant_feyza_topal.png,1,menu,normal
Nesh,Akin Hoca,The staff is very fast; the waffles are great; I definitely recommend it.,dataset/menu/nesh_akin_hoca.png,5,menu,normal
Nesh,Fatma Bolat,The waffle was very successful; especially the dough was very delicious. The ice cream they use with such a nice waffle is of very poor quality. The only negative thing is that the employees are constantly checking to see if the food is finished.,dataset/taste/nesh_fatma_bolak.png,4,taste,normal
Nesh,Mustafa Ay,Although they are actually a place that makes waffles; their burgers are delicious and they have a lot of options.,dataset/indoor_atmosphere/nesh_mustafa_ay.png,4,indoor_atmosphere,normal
Nesh,Kaya Dagli,It had very good service. It was also nice to have a lot of choices in waffles.,dataset/outdoor_atmosphere/nesh_kaya_dagli.png,5,outdoor_atmosphere,normal
Nesh,Kumsal Maral,You can add the product you want to the waffle or hamburger with your own choice. You're kind of the chief.,dataset/taste/nesh_kumsal_maral.png,3,taste,normal
Nesh,Leyla Bayindir,Waffles were delicious and their tea was fresh. It wasn't insane for the price. I'm thinking of coming again.,dataset/indoor_atmosphere/nesh_leyla_bayindir.png,5,indoor_atmosphere,normal
Nesh,Melisa Isbilir,Everything was very good; the waffles were very tasty; the employees were very concerned and smiling. It is recommended.,dataset/menu/nesh_melisa_isbilir.png,5,menu,normal
Nesh,Metehan Ak,It's a great place with everything; it's a very good place whether it's about food or interest; it's a very nice place for waffles.,dataset/outdoor_atmosphere/nesh_metehan_ak.png,4,outdoor_atmosphere,normal
Nesh,Ahmey Kaya,I can say that it is the only cafe in Samsun where you can eat waffle dessert properly. You can go without thinking.,dataset/indoor_atmosphere/nesh_ahmet_kaya.png,5,indoor_atmosphere,normal
Nesh,Ece Dincer,"Good waffles, we liked it.",dataset/taste/nesh_ece_dincer.png,5,taste,normal
Nesh,Derya Al,I ate better waffle's in past.,dataset/outdoor_atmosphere/nesh_derya_al.png,2,outdoor_atmosphere,normal
Flash,Hilal Kaya,It was the most delicious adana kebab I ate in Alanya. The prices were also normal. The only thing missing was the salad.,dataset/taste/flash_hilal_kaya.png,4,taste,normal
Flash,Resul Diri,Renovated is pretty good. There is nothing to say about the food and the soups. Especially the lahmacun was perfect.,dataset/indoor_atmosphere/flash_resul_diri.png,5,indoor_atmosphere,normal
Flash,Behcet Cengiz,don't accidentally break a glass or plate; they add 20 lira to your account unannounced.,dataset/menu/flash_behcet_cengiz.png,1,menu,normal
Flash,Sinem Acem,Location of the restourant was good; easy to access.,dataset/outdoor_atmosphere/flash_sinem_acem.png,4,outdoor_atmosphere,normal
Flash,Mert Alyuz,Everything is very good; thank you for your efforts; the meats and dishes in the newly added a la carte menus are legendary; I definitely recommend it.,dataset/outdoor_atmosphere/flash_mert_alyuz.png,5,outdoor_atmosphere,normal
Flash,Ziya Bakir,smiling employees..,dataset/indoor_atmosphere/flash_ziya_bakir.png,5,indoor_atmosphere,normal
Flash,Grigory Laputin,Good place to eat. However; the staff work poorly: They can easily forget to bring some dishes or add seasonings; even though they previously admitted to the contrary.,dataset/taste/flash_grigory_laputin.png,3,taste,normal
Flash,Selin Siyah,Not the best; but not bad.,dataset/outdoor_atmosphere/flash_selin_siyah.png,3,outdoor_atmosphere,normal
Flash,Adem Kirsi,Quite unpolite service; but the meal was good. The salad with the vinegar was extremely good.,dataset/indoor_atmosphere/flash_adem_kirsi.png,3,indoor_atmosphere,normal
Flash,Khaled Srin,Everything was great; definitely coming back when I'm in Alanya again.,dataset/taste/flash_khaled_srin.png,5,taste,normal
Flash,Konstantin Osipov,We came here with my family. Staff was very friendly; responsive and professional. Our order was delivered very quickly. The restaurant serve Turkish cuisine. One of the best in Alanya. Recommended.,dataset/indoor_atmosphere/flash_konstantin_osipov.png,5,indoor_atmosphere,normal
Metanet Lokantasi,Adem Anik,I drank Beyran soup; the taste of the soup was not bad. The lahmacun was good.,dataset/menu/metanet_lokantasi_adem_anik.png,4,menu,normal
Metanet Lokantasi,Emre Aksoy,Beyran is really delicious; the service is fast. Friendly and warm waiters.,dataset/indoor_atmosphere/metanet_lokantasi_emre_aksoy.png,4,indoor_atmosphere,normal
Metanet Lokantasi,Batuhan Tuna,We came to drink beyran soup for breakfast. We really liked the taste. The accompanying breads were delicious.,dataset/taste/metanet_lokantasi_batuhan_tuna.png,5,taste,normal
Metanet Lokantasi,Ramazan Meral,I had eaten Beyran in a few places; but I didn't like it very much. I drank here and liked it. I can drink it every day.,dataset/outdoor_atmosphere/metanet_lokantasi_ramazan_meral.png,4,outdoor_atmosphere,normal
Metanet Lokantasi,Bilal Duzenli,We went for Beyran but it didn't in menu today. We had to order lahmacun and kebab. The lahmacun is awful; the adana kebab and lamb shish kebab are delicious.,dataset/indoor_atmosphere/metanet_lokantasi_bilal_duzenli.png,3,indoor_atmosphere,normal
Metanet Lokantasi,Volkan Savas,I ate katmer here for the first time and I couldn't forget its taste and smell. It may be the most beautiful dessert in the world!!,dataset/taste/metanet_lokantasi_volkan_savas.png,5,taste,normal
Metanet Lokantasi,Meyra Taha,We ate Beyran. We preferred less spicy; the price is 60 TL. The place is clean; the service is fast.,dataset/outdoor_atmosphere/metanet_lokantasi_meyra_taha.png,5,outdoor_atmosphere,normal
Metanet Lokantasi,Meral Dirgen,Lahmacun was terrible.,dataset/indoor_atmosphere/metanet_lokantasi_meral_dirgen.png,1,indoor_atmosphere,normal
Metanet Lokantasi,Ulucan Kaymak,We tried Lahmacun and Beyran. They were beautiful; thank you.,dataset/taste/metanet_lokantasi_ulucan_kaymak.png,4,taste,normal
Metanet Lokantasi,Cagri Ural,I'm ending my vacation by leaving my favorite food here..,dataset/outdoor_atmosphere/metanet_lokantasi_cagri_ural.png,5,outdoor_atmosphere,normal
Metanet Lokantasi,Serkan Bozkurt,We had the opportunity to taste beyran for the first time in our lives and we had heard of the reputation of Metanet's beyran. At first; we had a bit of a prejudice; to be honest; about the intense aroma of meat or fat; but it's not like that at all. Beyrani is so delicious and balanced that we can eat it at any time of the day; morning; noon and evening.,dataset/outdoor_atmosphere/metanet_lokantasi_serkan_bozkurt.png,5,outdoor_atmosphere,normal
Midpoint,Murat Dilek,A very nice place; five stars as the location. If it is the flavor you are looking for; you may not find the exact flavor that you want.,dataset/indoor_atmosphere/midpoint_murat_dilek.png,3,indoor_atmosphere,normal
Midpoint,Caner Begun,Everything is fine; but I have to deduct 1 point because of the prices. There is no problem in taste; presentation and cleanliness.,dataset/taste/midpoint_caner_begun.png,4,taste,normal
Midpoint,Mehmet Gunes,They used to taste better; the chef must have changed.,dataset/outdoor_atmosphere/midpoint_mehmet_gunes.png,3,outdoor_atmosphere,normal
Midpoint,Selim Kirca,Great services.,dataset/menu/midpoint_selim_kirca.png,5,menu,normal
Midpoint,Merve Yildirim,In terms of price performance; I think it is quite reasonable. Employees were also very kind; thank you. I was very satisfied with the spicy-sweet sauce chicken I ate. Only the fries on the side were too simple in my opinion.,dataset/indoor_atmosphere/midpoint_merve_yildirim.png,4,indoor_atmosphere,normal
Midpoint,Merve Kadirli,Breakfast in the morning is usually very crowded on weekends. Service may be delayed. Meals wasn't bad.,dataset/taste/midpoint_merve_kadirli.png,2,taste,normal
Midpoint,Cevat Suzen,Compared to other places; it was more airy and calm by the sea. Thanks.,dataset/outdoor_atmosphere/midpoint_cevat_suzen.png,3,outdoor_atmosphere,normal
Midpoint,Muhammed Timur,Great ambiance; delicious dishes..,dataset/indoor_atmosphere/midpoint_muhammed_timur.png,5,indoor_atmosphere,normal
Midpoint,Tunc Tuncer,Due to the crowd; my order came late; there is no problem other than that.,dataset/menu/midpoint_tunc_tuncer.png,4,menu,normal
Midpoint,Kadir Alkan,The food is delicious; the view is beautiful.,dataset/outdoor_atmosphere/midpoint_kadir_alkan.png,5,outdoor_atmosphere,normal
Midpoint,Ceren Cakir,I went on the recommendation of my friend. Everything at breakfast was delicious. Only the butter had a peculiar smell.,dataset/taste/midpoint_ceren_cakir.png,5,taste,normal
Pecko Firin Atakum,Ridvan Turk,The strawberry cake was great; there was fresh dough. And we only paid for what we ate; drank; portioning; etc. no extra fees were asked. It's a wonderful place,dataset/taste/pecko_firin_atakum_ridvan_turk.png,5,taste,normal
Pecko Firin Atakum,Meltem Bahcaci,When there are so many employees; orders are forgotten; tables are not looked at. The food is really delicious.,dataset/indoor_atmosphere/pecko_firin_atakum_meltem_bahcaci.png,2,indoor_atmosphere,normal
Pecko Firin Atakum,Bulut Ergun,I definitely come here every time I come; I like both breakfast and evening meals; but prices have increased a lot from last year to this year.,dataset/taste/pecko_firin_atakum_bulut_ergun.png,4,taste,normal
Pecko Firin Atakum,Rumeysa Kurul,The worst service I have seen; no one knows what they are doing ,dataset/indoor_atmosphere/pecko_firin_atakum_rumeysa_kurul.png,1,indoor_atmosphere,normal
Pecko Firin Atakum,Saniye Kilic,If you want a delicious and local breakfast on the beach; you should definitely try it.Kuymak is even closed to discussion.,dataset/taste/pecko_firin_atakum_saniye_kilic.png,5,taste,normal
Pecko Firin Atakum,Mehmet Cetinkaya,there are 10 waiters standing; the tables are empty; but the service is very slow. What we ate was delicious.,dataset/outdoor_atmosphere/pecko_firin_atakum_mehmet_cetinkaya.png,3,outdoor_atmosphere,normal
Pecko Firin Atakum,Burhan Arslan,My first stop for breakfast in Atakum is a place with quality service and friendly face.,dataset/taste/pecko_firin_atakum_burhan_arslan.png,5,taste,normal
Pecko Firin Atakum,Evren Kocaman,It's nice to have a children's playground. There are a lot of staff working. Good as place and location.,dataset/outdoor_atmosphere/pecko_firin_atakum_evren_kocaman.png,4,outdoor_atmosphere,normal
Pecko Firin Atakum,Bilge Saygi,The tastes; the approach of the stuff to you and the quality of service are very good; of course; especially if you can find a place on the weekend.,dataset/indoor_atmosphere/pecko_firin_atakum_bilge_saygi.png,3,indoor_atmosphere,normal
Pecko Firin Atakum,Dogan Uzman,Teas we could only drink 1 tea for a cold breakfast; the staff is being artistic to the customer; fighting and walking on top of him; there is an uncomfortable environment.,dataset/taste/pecko_firin_atakum_dogan_uzman.png,1,taste,normal
Pecko Firin Atakum,Hatice Sahin,This place is beautifully decorated; has excellent staff; successful flavors; plenty of variety.,dataset/indoor_atmosphere/pecko_firin_atakum_hatice_sahin.png,5,indoor_atmosphere,normal
Bilice,Volkan Karatas,The service is absolutely amazing; the working friends are very kind; there is no need to explain the taste; it is a restaurant that should definitely be visited.,dataset/outdoor_atmosphere/bilice_volkan_yayla.png,4,outdoor_atmosphere,normal
Bilice,Omer Yayla,Portions were very filling and good. We had a nice Sunday breakfast.,dataset/taste/bilice_omer_yayla.png,5,taste,normal
Bilice,Pinar Atici,The view is nice; the indoor seating area is quite large.,dataset/indoor_atmosphere/bilice_pinar_atici.png,4,indoor_atmosphere,normal
Bilice,Engin Serin,It is a place to eat good pastries in Sariyer. I recommend you to try the mince raisin. Tea 5 TL 1 portion of Meat Pie with Raisins 30 TL,dataset/menu/bilice_engin_serin.png,5,menu,normal
Bilice,Murat Kirmizi,Pastries varieties and pogaca are delicious. There are also breakfast options available. The staff is caring and helpful. Service is fast. I think the prices are reasonable.,dataset/outdoor_atmosphere/bilice_murat_kirmizi.png,4,outdoor_atmosphere,normal
Bilice,Ugur Ozubek,Good with potatoes; good with cheese; medium with spinach; medium with minced meat. Plain pastry was good; pastry was good. I did not like the tea.,dataset/outdoor_atmosphere/bilice_ugur_ozubek.png,4,outdoor_atmosphere,normal
Bilice,Nalan Deniz,Great.,dataset/indoor_atmosphere/bilice_nalan_deniz.png,5,indoor_atmosphere,normal
Bilice,Selahattin Yilmaz,The prices were too high for a place that sells pastries or pastries.,dataset/menu/bilice_selahattin_yilmaz.png,3,menu,normal
Bilice,Mevlut Sahin,I'm a regular at currants and pastries with minced meat. It is both delicious and definitely does not disturb the stomach after eating.,dataset/outdoor_atmosphere/bilice_mevlut_sahin.png,4,outdoor_atmosphere,normal
Bilice,Orhan Uslu,Service sucks. Customer care is below zero. The view is very good but the place is extremely neglected.,dataset/outdoor_atmosphere/bilice_orhan_uslu.png,3,outdoor_atmosphere,normal
Bilice,Alperen Ozturk,It gets very crowded because it's the weekend; we have to go a little early; you may not find a place to eat something,dataset/taste/bilice_alperen_ozturk.png,5,taste,normal
Baruthane Pilavcisi,Betty Karmen,It's too plentiful; so I guess the prices are high. But a mixture of so many different dishes was not that good.,dataset/menu/baruthane_pilavcisi_betty_karmen.png,4,menu,normal
Baruthane Pilavcisi,Orhan Keles,The most delicious rice I have ever eaten. The ambiance of the environment is terrific; its desserts were amazing too.,dataset/indoor_atmosphere/baruthane_pilavcisi_orhan_keles.png,5,indoor_atmosphere,normal
Baruthane Pilavcisi,Selim Ekol,I ate baruthane kebab with rice; it was very good; a little expensive.,dataset/taste/baruthane_pilavcisi_selim_ekol.png,5,taste,normal
Baruthane Pilavcisi,Mehmet Gazi,The place is beautiful and clean. The employees were very kind and concerned. I ate rice and also had sautéed chicken. The flavor was good except the chicken sauté was greasy.,dataset/outdoor_atmosphere/baruthane_pilavcisi_mehmet_gazi.png,4,outdoor_atmosphere,normal
Baruthane Pilavcisi,Burcu Sahin,Prices was high.,dataset/menu/baruthane_pilavcisi_burcu_sahin.png,3,menu,normal
Baruthane Pilavcisi,Baris Kurt,It was nice experience; you have to try it.,dataset/menu/baruthane_pilavcisi_baris_kurt.png,5,menu,normal
Baruthane Pilavcisi,Buse Atay,250 TL account was received for 1 portion of rice + kuru fasulye + ayran + Cola. Service and waiters are very bad.,dataset/taste/baruthane_pilavcisi_buse_atay.png,2,taste,normal
Baruthane Pilavcisi,Emine Uslu,It's not something to be exaggerated; and people come from out of town just for their rice. The waiters were kind; the environment was clean.,dataset/indoor_atmosphere/baruthane_pilavcisi_emine_uslu.png,4,indoor_atmosphere,normal
Baruthane Pilavcisi,Hatice Yildiz,The flavor is excellent. Roasting meat was like cotton. Price is a little above normal. Location of the restourant was really good.,dataset/outdoor_atmosphere/baruthane_pilavcisi_hatice_yildiz.png,5,outdoor_atmosphere,normal
Baruthane Pilavcisi,Selim Siner,There was only 3-4 chickpeas in my rice; it was a bit unsalted. Treats were good. It had a classic rice flavor.,dataset/menu/baruthane_pilavcisi_selim_siner.png,3,menu,normal
Baruthane Pilavcisi,Fatih Cicek,The menu is very nice; the food is legendary; also the waiters were very polite.,dataset/taste/baruthane_pilavcisi_fatih_cicek.png,5,taste,normal
Medeniyetler Sofrasi,Erdogan Ozer,I had high expectations but the kebabs were unsuccessful. Hummus was good. They use quality olive oil.,dataset/outdoor_atmosphere/medeniyetler_sofrasi_erdogan_ozer.png,3,outdoor_atmosphere,normal
Medeniyetler Sofrasi,Mahmut Ortakaya,There was a hair strand in my food! There is no problem in service or interest other than this issue; they give the right to the fee they receive.,dataset/indoor_atmosphere/medeniyetler_sofrasi_mahmut_ortakaya.png,1,indoor_atmosphere,normal
Medeniyetler Sofrasi,Serpil Can,"They have very delicious meat; especially tiny lahmacun, super appetizers; delicious food here. The food is very nice. The workers can be a little more interested. They are very interested in Arab customers. They don't care about us. This situation makes us sad.",dataset/taste/medeniyetler_sofrasi_serpil_can.png,3,taste,normal
Medeniyetler Sofrasi,Sevim Cilingir,Nice place but the order came very late; the prices are not so high. It can be tried.,dataset/outdoor_atmosphere/medeniyetler_sofrasi_sevim_cilingir.png,3,outdoor_atmosphere,normal
Medeniyetler Sofrasi,Ibrahim Kizgin,"very clean table arrangement is good; waiters are very interested; they look immediately; the order comes without a long wait, the food is really delicious as it is said; it is excellent; I recommend it.",dataset/outdoor_atmosphere/medeniyetler_sofrasi_ibrahim_kizgin.png,5,outdoor_atmosphere,normal
Medeniyetler Sofrasi,Sabri Yildiz,We came with a guest from abroad; everything was perfect. Taste; cleanliness; service..,dataset/indoor_atmosphere/medeniyetler_sofrasi_sabri_yildiz.png,5,indoor_atmosphere,normal
Medeniyetler Sofrasi,Akif Firat,It is a luxurious place where you can try the delicious tastes of both Turkish and Arabic cuisine.,dataset/taste/medeniyetler_sofrasi_akif_firat.png,5,taste,normal
Medeniyetler Sofrasi,Tacettin Ozguner,Please review the ticket slip. A business that wants money for the bread on the table; 20 TL for the service fee; 20 TL for the valet.,dataset/menu/medeniyetler_sofrasi_tacettin_ozguner.png,1,menu,normal
Medeniyetler Sofrasi,Musab Bakirci,Unfortunately; the waiters are very uninterested. Since there are too many Arab customers; the attention and interest is more towards them. Stones were found in my food?!,dataset/outdoor_atmosphere/medeniyetler_sofrasi_musab_bakirci.png,1,outdoor_atmosphere,normal
Medeniyetler Sofrasi,Serkan Simsek,Even though the service is terrible; they ask for a service fee of 144 TL; what a nonsense!,dataset/menu/medeniyetler_sofrasi_serkan_simsek.png,1,menu,normal
Medeniyetler Sofrasi,Humeyra Arslan,Hatay gastronomy house is an excellent place; you should definitely go... Quality and affordable...,dataset/indoor_atmosphere/medeniyetler_sofrasi_humeyra_arslan.png,5,indoor_atmosphere,normal
Backyard,Aysun Biter,Ambient food; nice open area; heated pet friendly place; renovated garden is very nice.,dataset/outdoor_atmosphere/backyard_aysun_biter.png,5,outdoor_atmosphere,normal
Backyard,Hasan Basusta,The venue is beautiful. Food/desserts taste good. I loved the Popcorn Shrimp from the hot appetizers. I loved Pose Armut. Overall good price/performance.,dataset/taste/backyard_hasan_basusta.png,5,taste,normal
Backyard,Ece Oztunc,We went for both breakfast and dinner. First of all; it has a very nice environment. When we went for breakfast; we sat inside and one can sit for hours. Its decoration; quiet and nice; being in the trees is very nice. Especially having an open kitchen adds a positive score to the customer.,dataset/menu/backyard_ece_oztunc.png,4,menu,normal
Backyard,Busra Kaya,The place is very beautiful; the food is so delicious; you can go with your pet to one of the rare restaurants that cook the meat to the exact consistency you want. The toilets are not separate for men's and women's toilets so there was a bit of a cleaning problem.,dataset/indoor_atmosphere/backyard_busra_kaya.png,5,indoor_atmosphere,normal
Backyard,Sebnem Cep,The service is slow; I think there is a lack of staff and unhappiness; it has not to expensive and it was seedy experience.,dataset/taste/backyard_sebnem_cep.png,2,taste,normal
Backyard,Guler Keskec,Although it was crowded; the ambiance and food of the place was nice. Thank you.,dataset/menu/backyard_guler_keskec.png,4,menu,normal
Backyard,Onur Ediz,Great place.. Contrary to the comments; the employees were interested.. The hot dog was impressive.. The hamburger was not bad.,dataset/indoor_atmosphere/backyard_onur_ediz.png,4,indoor_atmosphere,normal
Backyard,Mark Moayad,Despite the current times; it was a very pleasant visit. They currently don’t take booking; they have a walk-in system where you put your name down and after a short wait they seat you inside. Once inside you can opt to be put on a waitlist to sit outside. The setting is really nice and rustic and the tables are well distanced. There was a nice evening crowd and a good energy in the ambience.,dataset/indoor_atmosphere/backyard_mark_moayad.png,5,indoor_atmosphere,normal
Backyard,Yusuf Uran,The service provided was very nice; I was happy.,dataset/outdoor_atmosphere/backyard_yusuf_uran.png,5,outdoor_atmosphere,normal
Backyard,Ozge Onan,Smoked salmon salad was average. Colored eggs do not contribute to the taste. Salmon was too salty; fried potatoes were bland.,dataset/menu/backyard_ozge_onan.png,3,menu,normal
Backyard,Viviana Kwon,Eggs Benedict with pork bacon was nice.,dataset/taste/backyard_viviana_kwon.png,5,taste,normal
Alavara,Eylem Dag,Excellent taste; and the shabbyness of the place was also nice.,dataset/outdoor_atmosphere/alavara_eylem_dag.png,4,outdoor_atmosphere,normal
Alavara,Ayse Ozturk,A full student meal. The price is cheap and the taste is high.,dataset/indoor_atmosphere/alavara_ayse_ozturk.png,4,indoor_atmosphere,normal
Alavara,Ediz Aksoy,It's a place with very affordable and delicious pasta. Actually; there is not much variety of pasta. Classic pasta is served with cheddar cheese and sauce. I think the taste and price of the pasta is very good.,dataset/indoor_atmosphere/alavara_ediz_aksoy.png,5,indoor_atmosphere,normal
Alavara,Esin Erdinc,They serve an uncooked pasta with a tasteless sauce and cheese and some corn. Half portion is 20 TL. It didn't suit my taste.,dataset/outdoor_atmosphere/alavara_esin_erdinc.png,1,outdoor_atmosphere,normal
Alavara,Caner Senturk,I think it was pretty cool. The price of a portion of pasta was 22 TL. I highly recommend you go.,dataset/indoor_atmosphere/alavara_caner_senturk.png,5,indoor_atmosphere,normal
Alavara,Ece Ocak,classic alavara pasta; if you don't have a tiny little stomach; say it right. Pasta 42 TL price performance product...,dataset/taste/alavara_ece_ocak.png,4,taste,normal
Alavara,Destan Gursoy,The taste is unbelievably good and satisfying enough; it is also very affordable; but you have a hard time finding an incredibly crowded place.,dataset/menu/alavara_destan_gurson.png,4,menu,normal
Alavara,Safak Uslu,Not to mention pasta; their sauces are so successful that you can destroy the whole plate without noticing. Also; the dumplings are nice.,dataset/outdoor_atmosphere/alavara_safak_uslu.png,5,outdoor_atmosphere,normal
Alavara,Cagri Oner,Tasty meals.,dataset/menu/alavara_cagri_oner.png,4,menu,normal
Alavara,Sevgi Siner,It was the most delicious pasta I have ever eaten; thank you.,dataset/taste/alavara_sevgi_siner.png,5,taste,normal
Alavara,Hasan Basarir,Service was fast. I ate ravioli; it was good.,dataset/outdoor_atmosphere/alavara_hasan_basarir.png,4,outdoor_atmosphere,normal
Zula,Murat Kucukyildiz,Surprised location; but nice clean venue. The employees are friendly; I don't want to comment on the prices; they were too high..,dataset/indoor_atmosphere/zula_murat_kucukyildiz.png,3,indoor_atmosphere,normal
Zula,Rabia Kucuk,In general; I was satisfied; since the hamburger is a little small; it will be more satisfying if the one with a higher grammage is chosen.,dataset/taste/zula_rabia_kucuk.png,4,taste,normal
Zula,Deniz Sirp,Burgers are great hot dogs do. It is very interesting that french fries are 114 TL.,dataset/menu/zula_deniz_sirp.png,4,menu,normal
Zula,Dogukan Yildiz,Hamburger is really delicious. The fries are normal.,dataset/outdoor_atmosphere/zula_dogukan_yildiz.png,5,outdoor_atmosphere,normal
Zula,Ali Ken,The best hamburger restaurant in Istanbul. Cooking and sauce is very good.,dataset/indoor_atmosphere/zula_ali_ken.png,5,indoor_atmosphere,normal
